State,Year,Month,TelehealthType,ServiceType,ServiceCount,RatePer1000Beneficiaries,DataQuality
Texas,2018,09,Live audio/video,All,12241,2.6,
Texas,2018,09,Other telehealth,All,256,0.1,
Texas,2018,09,Remote patient monitoring,All,114,0.0,
Texas,2018,09,Store and forward,All,659,0.1,
Utah,2018,09,Live audio/video,All,130,0.4,Unusable
Utah,2018,09,Other telehealth,All,0,0.0,Unusable
Utah,2018,09,Remote patient monitoring,All,0,0.0,Unusable
Utah,2018,09,Store and forward,All,0,0.0,Unusable
Vermont,2018,09,Live audio/video,All,39,0.2,
Vermont,2018,09,Other telehealth,All,97,0.6,
Vermont,2018,09,Remote patient monitoring,All,0,0.0,
Vermont,2018,09,Store and forward,All,0,0.0,
Virgin Islands,2018,09,Live audio/video,All,0,0.0,
Virgin Islands,2018,09,Other telehealth,All,0,0.0,
Virgin Islands,2018,09,Remote patient monitoring,All,0,0.0,
Virgin Islands,2018,09,Store and forward,All,0,0.0,
Virginia,2018,09,Live audio/video,All,1872,1.5,
Virginia,2018,09,Remote patient monitoring,All,0,0.0,
Washington,2018,09,Live audio/video,All,7704,4.2,
West Virginia,2018,09,Live audio/video,All,1753,3.1,
West Virginia,2018,09,Other telehealth,All,0,0.0,
West Virginia,2018,09,Remote patient monitoring,All,24,0.0,
West Virginia,2018,09,Store and forward,All,0,0.0,
Wisconsin,2018,09,Live audio/video,All,3285,2.9,
Wisconsin,2018,09,Store and forward,All,0,0.0,
Wyoming,2018,09,Live audio/video,All,355,5.2,
Wyoming,2018,09,Other telehealth,All,0,0.0,
Wyoming,2018,09,Remote patient monitoring,All,0,0.0,
Wyoming,2018,09,Store and forward,All,0,0.0,
Alabama,2018,10,Live audio/video,All,2309,1.8,
Alabama,2018,10,Other telehealth,All,0,0.0,
Alaska,2018,10,Live audio/video,All,1248,5.6,
Alaska,2018,10,Remote patient monitoring,All,0,0.0,
Alaska,2018,10,Store and forward,All,551,2.5,
Arizona,2018,10,Live audio/video,All,90367,46.4,
Arizona,2018,10,Remote patient monitoring,All,0,0.0,
Arkansas,2018,10,Live audio/video,All,2939,3.0,
Arkansas,2018,10,Store and forward,All,0,0.0,
California,2018,10,Live audio/video,All,34324,2.4,
California,2018,10,Other telehealth,All,38,0.0,
California,2018,10,Remote patient monitoring,All,200,0.0,
California,2018,10,Store and forward,All,1325,0.1,
Colorado,2018,10,Live audio/video,All,1106,0.8,
Colorado,2018,10,Other telehealth,All,0,0.0,
Colorado,2018,10,Store and forward,All,0,0.0,
Connecticut,2018,10,Live audio/video,All,14,0.0,
Connecticut,2018,10,Remote patient monitoring,All,0,0.0,
Delaware,2018,10,Live audio/video,All,1496,6.0,
Delaware,2018,10,Other telehealth,All,0,0.0,
Delaware,2018,10,Store and forward,All,0,0.0,
District of Columbia,2018,10,Live audio/video,All,744,2.8,
District of Columbia,2018,10,Other telehealth,All,0,0.0,
District of Columbia,2018,10,Remote patient monitoring,All,0,0.0,
Florida,2018,10,Live audio/video,All,144,0.0,
Florida,2018,10,Store and forward,All,0,0.0,
Georgia,2018,10,Live audio/video,All,6118,2.8,
Georgia,2018,10,Other telehealth,All,274,0.1,
Georgia,2018,10,Store and forward,All,0,0.0,
Hawaii,2018,10,Live audio/video,All,849,2.4,
Hawaii,2018,10,Other telehealth,All,0,0.0,
Hawaii,2018,10,Remote patient monitoring,All,0,0.0,
Hawaii,2018,10,Store and forward,All,15,0.0,
Idaho,2018,10,Live audio/video,All,601,2.0,
Idaho,2018,10,Other telehealth,All,0,0.0,
Idaho,2018,10,Remote patient monitoring,All,0,0.0,
Idaho,2018,10,Store and forward,All,0,0.0,
Illinois,2018,10,Live audio/video,All,1053,0.3,
Illinois,2018,10,Other telehealth,All,0,0.0,
Illinois,2018,10,Remote patient monitoring,All,0,0.0,
Indiana,2018,10,Live audio/video,All,2161,1.5,
Indiana,2018,10,Remote patient monitoring,All,29,0.0,
Iowa,2018,10,Live audio/video,All,5600,8.1,
Iowa,2018,10,Store and forward,All,0,0.0,
Kansas,2018,10,Live audio/video,All,2570,6.0,
Kansas,2018,10,Remote patient monitoring,All,0,0.0,
Kansas,2018,10,Store and forward,All,0,0.0,
Kentucky,2018,10,Live audio/video,All,4611,2.9,
Kentucky,2018,10,Remote patient monitoring,All,11,0.0,
Kentucky,2018,10,Store and forward,All,0,0.0,
Louisiana,2018,10,Live audio/video,All,5118,3.1,
Louisiana,2018,10,Other telehealth,All,0,0.0,
Maine,2018,10,Live audio/video,All,2515,9.1,
Maine,2018,10,Other telehealth,All,0,0.0,
Maine,2018,10,Remote patient monitoring,All,0,0.0,
Maine,2018,10,Store and forward,All,0,0.0,
Maryland,2018,10,Live audio/video,All,3219,2.3,
Massachusetts,2018,10,Live audio/video,All,712,0.4,
Massachusetts,2018,10,Other telehealth,All,27,0.0,
Massachusetts,2018,10,Store and forward,All,0,0.0,
Michigan,2018,10,Live audio/video,All,5594,2.2,
Michigan,2018,10,Other telehealth,All,23,0.0,
Minnesota,2018,10,Live audio/video,All,6421,5.8,
Minnesota,2018,10,Remote patient monitoring,All,0,0.0,
Mississippi,2018,10,Live audio/video,All,1160,1.6,
Mississippi,2018,10,Other telehealth,All,12,0.0,
Mississippi,2018,10,Remote patient monitoring,All,13,0.0,
Mississippi,2018,10,Store and forward,All,11,0.0,
Missouri,2018,10,Live audio/video,All,3917,3.8,
Missouri,2018,10,Store and forward,All,31,0.0,
Montana,2018,10,Live audio/video,All,3589,11.6,
Montana,2018,10,Other telehealth,All,0,0.0,
Montana,2018,10,Remote patient monitoring,All,0,0.0,
Nebraska,2018,10,Live audio/video,All,601,2.4,
Nebraska,2018,10,Other telehealth,All,0,0.0,
Nevada,2018,10,Live audio/video,All,3326,4.8,
Nevada,2018,10,Other telehealth,All,0,0.0,
Nevada,2018,10,Remote patient monitoring,All,67,0.1,
Nevada,2018,10,Store and forward,All,0,0.0,
New Hampshire,2018,10,Live audio/video,All,185,0.9,
New Hampshire,2018,10,Other telehealth,All,0,0.0,
New Hampshire,2018,10,Remote patient monitoring,All,0,0.0,
New Hampshire,2018,10,Store and forward,All,0,0.0,
New Jersey,2018,10,Live audio/video,All,290,0.2,
New Jersey,2018,10,Remote patient monitoring,All,53,0.0,
New Mexico,2018,10,Live audio/video,All,2472,3.0,
New Mexico,2018,10,Remote patient monitoring,All,16,0.0,
New Mexico,2018,10,Store and forward,All,16,0.0,
New York,2018,10,Live audio/video,All,1829,0.3,
New York,2018,10,Other telehealth,All,52,0.0,
New York,2018,10,Remote patient monitoring,All,268,0.0,
New York,2018,10,Store and forward,All,130,0.0,
North Carolina,2018,10,Live audio/video,All,5631,2.5,
North Carolina,2018,10,Other telehealth,All,0,0.0,
North Carolina,2018,10,Store and forward,All,0,0.0,
North Dakota,2018,10,Live audio/video,All,1097,11.4,
North Dakota,2018,10,Store and forward,All,0,0.0,
Ohio,2018,10,Live audio/video,All,7903,2.7,
Ohio,2018,10,Store and forward,All,12,0.0,
Oklahoma,2018,10,Live audio/video,All,2787,3.3,
Oklahoma,2018,10,Other telehealth,All,66,0.1,
Oklahoma,2018,10,Store and forward,All,0,0.0,
Oregon,2018,10,Live audio/video,All,5260,4.8,
Pennsylvania,2018,10,Live audio/video,All,4283,1.4,
Pennsylvania,2018,10,Other telehealth,All,11,0.0,
Pennsylvania,2018,10,Store and forward,All,23,0.0,
Puerto Rico,2018,10,Live audio/video,All,127,0.1,
Puerto Rico,2018,10,Other telehealth,All,0,0.0,
Puerto Rico,2018,10,Remote patient monitoring,All,0,0.0,
Puerto Rico,2018,10,Store and forward,All,0,0.0,
Rhode Island,2018,10,Live audio/video,All,22,0.1,Unusable
Rhode Island,2018,10,Other telehealth,All,0,0.0,Unusable
Rhode Island,2018,10,Remote patient monitoring,All,0,0.0,Unusable
Rhode Island,2018,10,Store and forward,All,0,0.0,Unusable
South Carolina,2018,10,Live audio/video,All,1724,1.4,
South Carolina,2018,10,Other telehealth,All,0,0.0,
South Carolina,2018,10,Remote patient monitoring,All,0,0.0,
South Carolina,2018,10,Store and forward,All,0,0.0,
South Dakota,2018,10,Live audio/video,All,330,2.7,
South Dakota,2018,10,Other telehealth,All,26,0.2,
South Dakota,2018,10,Remote patient monitoring,All,0,0.0,
South Dakota,2018,10,Store and forward,All,0,0.0,
Tennessee,2018,10,Live audio/video,All,3396,2.1,
Tennessee,2018,10,Remote patient monitoring,All,15,0.0,
Texas,2018,10,Live audio/video,All,14707,3.1,
Texas,2018,10,Other telehealth,All,239,0.0,
Texas,2018,10,Remote patient monitoring,All,118,0.0,
Texas,2018,10,Store and forward,All,580,0.1,
Utah,2018,10,Live audio/video,All,149,0.5,Unusable
Utah,2018,10,Other telehealth,All,0,0.0,Unusable
Utah,2018,10,Remote patient monitoring,All,0,0.0,Unusable
Utah,2018,10,Store and forward,All,0,0.0,Unusable
Vermont,2018,10,Live audio/video,All,42,0.2,
Vermont,2018,10,Other telehealth,All,128,0.7,
Vermont,2018,10,Remote patient monitoring,All,0,0.0,
Vermont,2018,10,Store and forward,All,0,0.0,
Virgin Islands,2018,10,Live audio/video,All,0,0.0,
Virgin Islands,2018,10,Other telehealth,All,0,0.0,
Virgin Islands,2018,10,Remote patient monitoring,All,0,0.0,
Virgin Islands,2018,10,Store and forward,All,0,0.0,
Virginia,2018,10,Live audio/video,All,2045,1.6,
Virginia,2018,10,Store and forward,All,0,0.0,
Washington,2018,10,Live audio/video,All,9534,5.2,
Washington,2018,10,Remote patient monitoring,All,29,0.0,
West Virginia,2018,10,Live audio/video,All,2018,3.6,
West Virginia,2018,10,Other telehealth,All,0,0.0,
West Virginia,2018,10,Remote patient monitoring,All,0,0.0,
West Virginia,2018,10,Store and forward,All,0,0.0,
Wisconsin,2018,10,Live audio/video,All,3810,3.3,
Wisconsin,2018,10,Remote patient monitoring,All,16,0.0,
Wisconsin,2018,10,Store and forward,All,0,0.0,
Wyoming,2018,10,Live audio/video,All,402,5.9,
Wyoming,2018,10,Other telehealth,All,0,0.0,
Wyoming,2018,10,Remote patient monitoring,All,0,0.0,
Wyoming,2018,10,Store and forward,All,0,0.0,
Alabama,2018,11,Live audio/video,All,2200,1.7,
Alabama,2018,11,Other telehealth,All,0,0.0,
Alabama,2018,11,Remote patient monitoring,All,0,0.0,
Alabama,2018,11,Store and forward,All,0,0.0,
Alaska,2018,11,Live audio/video,All,1121,5.0,
Alaska,2018,11,Other telehealth,All,0,0.0,
Alaska,2018,11,Remote patient monitoring,All,0,0.0,
Alaska,2018,11,Store and forward,All,347,1.6,
Arizona,2018,11,Live audio/video,All,85603,44.1,
Arizona,2018,11,Other telehealth,All,0,0.0,
Arizona,2018,11,Remote patient monitoring,All,0,0.0,
Arkansas,2018,11,Live audio/video,All,2909,3.0,
Arkansas,2018,11,Store and forward,All,0,0.0,
California,2018,11,Live audio/video,All,31330,2.2,
California,2018,11,Other telehealth,All,99,0.0,
California,2018,11,Remote patient monitoring,All,174,0.0,
California,2018,11,Store and forward,All,1177,0.1,
Colorado,2018,11,Live audio/video,All,1278,0.9,
Colorado,2018,11,Other telehealth,All,0,0.0,
Colorado,2018,11,Store and forward,All,0,0.0,
Connecticut,2018,11,Live audio/video,All,25,0.0,
Connecticut,2018,11,Remote patient monitoring,All,0,0.0,
Delaware,2018,11,Live audio/video,All,1326,5.3,
Delaware,2018,11,Other telehealth,All,0,0.0,
Delaware,2018,11,Store and forward,All,0,0.0,
District of Columbia,2018,11,Live audio/video,All,688,2.6,
District of Columbia,2018,11,Other telehealth,All,0,0.0,
District of Columbia,2018,11,Remote patient monitoring,All,0,0.0,
Florida,2018,11,Live audio/video,All,169,0.0,
Florida,2018,11,Other telehealth,All,0,0.0,
Florida,2018,11,Store and forward,All,0,0.0,
Georgia,2018,11,Live audio/video,All,5919,2.8,
Georgia,2018,11,Other telehealth,All,264,0.1,
Hawaii,2018,11,Live audio/video,All,830,2.4,
Hawaii,2018,11,Other telehealth,All,0,0.0,
Hawaii,2018,11,Remote patient monitoring,All,0,0.0,
Hawaii,2018,11,Store and forward,All,24,0.1,
Idaho,2018,11,Live audio/video,All,555,1.8,
Idaho,2018,11,Remote patient monitoring,All,0,0.0,
Idaho,2018,11,Store and forward,All,0,0.0,
Illinois,2018,11,Live audio/video,All,935,0.3,
Illinois,2018,11,Remote patient monitoring,All,0,0.0,
Indiana,2018,11,Live audio/video,All,2023,1.4,
Indiana,2018,11,Remote patient monitoring,All,17,0.0,
Iowa,2018,11,Live audio/video,All,4652,6.7,
Kansas,2018,11,Live audio/video,All,2320,5.4,
Kansas,2018,11,Other telehealth,All,0,0.0,
Kansas,2018,11,Remote patient monitoring,All,0,0.0,
Kansas,2018,11,Store and forward,All,0,0.0,
Kentucky,2018,11,Live audio/video,All,4650,2.9,
Kentucky,2018,11,Store and forward,All,0,0.0,
Louisiana,2018,11,Live audio/video,All,4844,2.9,
Louisiana,2018,11,Other telehealth,All,0,0.0,
Louisiana,2018,11,Store and forward,All,0,0.0,
Maine,2018,11,Live audio/video,All,2954,10.7,
Maine,2018,11,Other telehealth,All,0,0.0,
Maine,2018,11,Remote patient monitoring,All,0,0.0,
Maryland,2018,11,Live audio/video,All,3123,2.2,
Massachusetts,2018,11,Live audio/video,All,674,0.4,
Massachusetts,2018,11,Other telehealth,All,14,0.0,
Massachusetts,2018,11,Store and forward,All,0,0.0,
Michigan,2018,11,Live audio/video,All,4936,2.0,
Michigan,2018,11,Other telehealth,All,22,0.0,
Minnesota,2018,11,Live audio/video,All,6117,5.5,
Minnesota,2018,11,Remote patient monitoring,All,0,0.0,
Minnesota,2018,11,Store and forward,All,0,0.0,
Mississippi,2018,11,Live audio/video,All,1072,1.4,
Mississippi,2018,11,Other telehealth,All,14,0.0,
Missouri,2018,11,Live audio/video,All,3778,3.7,
Missouri,2018,11,Store and forward,All,24,0.0,
Montana,2018,11,Live audio/video,All,3215,10.4,
Montana,2018,11,Other telehealth,All,0,0.0,
Montana,2018,11,Remote patient monitoring,All,0,0.0,
Montana,2018,11,Store and forward,All,0,0.0,
Nebraska,2018,11,Live audio/video,All,499,2.0,
Nebraska,2018,11,Other telehealth,All,0,0.0,
Nevada,2018,11,Live audio/video,All,3431,5.0,
Nevada,2018,11,Other telehealth,All,0,0.0,
Nevada,2018,11,Remote patient monitoring,All,56,0.1,
Nevada,2018,11,Store and forward,All,0,0.0,
New Hampshire,2018,11,Live audio/video,All,179,0.9,
New Hampshire,2018,11,Other telehealth,All,0,0.0,
New Hampshire,2018,11,Remote patient monitoring,All,0,0.0,
New Hampshire,2018,11,Store and forward,All,0,0.0,
New Jersey,2018,11,Live audio/video,All,280,0.2,
New Jersey,2018,11,Remote patient monitoring,All,50,0.0,
New Jersey,2018,11,Store and forward,All,0,0.0,
New Mexico,2018,11,Live audio/video,All,2377,2.8,
New Mexico,2018,11,Other telehealth,All,0,0.0,
New Mexico,2018,11,Remote patient monitoring,All,13,0.0,
New Mexico,2018,11,Store and forward,All,26,0.0,
New York,2018,11,Live audio/video,All,1656,0.2,
New York,2018,11,Other telehealth,All,47,0.0,
New York,2018,11,Remote patient monitoring,All,204,0.0,
New York,2018,11,Store and forward,All,101,0.0,
North Carolina,2018,11,Live audio/video,All,4566,2.0,
North Carolina,2018,11,Other telehealth,All,0,0.0,
North Carolina,2018,11,Remote patient monitoring,All,14,0.0,
North Carolina,2018,11,Store and forward,All,0,0.0,
North Dakota,2018,11,Live audio/video,All,950,9.9,
North Dakota,2018,11,Other telehealth,All,0,0.0,
North Dakota,2018,11,Store and forward,All,0,0.0,
Ohio,2018,11,Live audio/video,All,7182,2.5,
Ohio,2018,11,Store and forward,All,0,0.0,
Oklahoma,2018,11,Live audio/video,All,2474,2.9,
Oklahoma,2018,11,Other telehealth,All,93,0.1,
Oklahoma,2018,11,Store and forward,All,0,0.0,
Oregon,2018,11,Live audio/video,All,4991,4.5,
Pennsylvania,2018,11,Live audio/video,All,3817,1.3,
Pennsylvania,2018,11,Other telehealth,All,12,0.0,
Pennsylvania,2018,11,Store and forward,All,14,0.0,
Puerto Rico,2018,11,Live audio/video,All,79,0.1,
Puerto Rico,2018,11,Other telehealth,All,0,0.0,
Puerto Rico,2018,11,Store and forward,All,0,0.0,
Rhode Island,2018,11,Live audio/video,All,22,0.1,Unusable
Rhode Island,2018,11,Other telehealth,All,0,0.0,Unusable
Rhode Island,2018,11,Remote patient monitoring,All,0,0.0,Unusable
Rhode Island,2018,11,Store and forward,All,0,0.0,Unusable
South Carolina,2018,11,Live audio/video,All,1589,1.2,
South Carolina,2018,11,Other telehealth,All,0,0.0,
South Carolina,2018,11,Remote patient monitoring,All,0,0.0,
South Carolina,2018,11,Store and forward,All,0,0.0,
South Dakota,2018,11,Live audio/video,All,290,2.4,
South Dakota,2018,11,Other telehealth,All,11,0.1,
South Dakota,2018,11,Remote patient monitoring,All,0,0.0,
South Dakota,2018,11,Store and forward,All,0,0.0,
Tennessee,2018,11,Live audio/video,All,3516,2.1,
Tennessee,2018,11,Other telehealth,All,17,0.0,
Tennessee,2018,11,Remote patient monitoring,All,23,0.0,
Texas,2018,11,Live audio/video,All,12769,2.7,
Texas,2018,11,Other telehealth,All,279,0.1,
Texas,2018,11,Remote patient monitoring,All,107,0.0,
Texas,2018,11,Store and forward,All,540,0.1,
Utah,2018,11,Live audio/video,All,150,0.5,Unusable
Utah,2018,11,Other telehealth,All,0,0.0,Unusable
Utah,2018,11,Remote patient monitoring,All,0,0.0,Unusable
Utah,2018,11,Store and forward,All,0,0.0,Unusable
Vermont,2018,11,Live audio/video,All,40,0.2,
Vermont,2018,11,Other telehealth,All,114,0.7,
Vermont,2018,11,Remote patient monitoring,All,0,0.0,
Vermont,2018,11,Store and forward,All,0,0.0,
Virgin Islands,2018,11,Live audio/video,All,0,0.0,
Virgin Islands,2018,11,Other telehealth,All,0,0.0,
Virgin Islands,2018,11,Remote patient monitoring,All,0,0.0,
Virgin Islands,2018,11,Store and forward,All,0,0.0,
Virginia,2018,11,Live audio/video,All,1989,1.5,
Washington,2018,11,Live audio/video,All,8449,4.6,
Washington,2018,11,Remote patient monitoring,All,21,0.0,
West Virginia,2018,11,Live audio/video,All,1577,2.8,
West Virginia,2018,11,Other telehealth,All,0,0.0,
West Virginia,2018,11,Remote patient monitoring,All,25,0.0,
Wisconsin,2018,11,Live audio/video,All,3553,3.1,
Wisconsin,2018,11,Remote patient monitoring,All,21,0.0,
Wisconsin,2018,11,Store and forward,All,0,0.0,
Wyoming,2018,11,Live audio/video,All,387,5.7,
Wyoming,2018,11,Other telehealth,All,0,0.0,
Wyoming,2018,11,Remote patient monitoring,All,0,0.0,
Wyoming,2018,11,Store and forward,All,0,0.0,
Alabama,2018,12,Live audio/video,All,2050,1.6,
Alabama,2018,12,Other telehealth,All,0,0.0,
Alabama,2018,12,Store and forward,All,0,0.0,
Alaska,2018,12,Live audio/video,All,1098,4.9,
Alaska,2018,12,Other telehealth,All,0,0.0,
Alaska,2018,12,Remote patient monitoring,All,0,0.0,
Alaska,2018,12,Store and forward,All,361,1.6,
Arizona,2018,12,Live audio/video,All,80494,41.5,
Arizona,2018,12,Remote patient monitoring,All,0,0.0,
Arkansas,2018,12,Live audio/video,All,2894,3.0,
Arkansas,2018,12,Other telehealth,All,0,0.0,
Arkansas,2018,12,Remote patient monitoring,All,0,0.0,
Arkansas,2018,12,Store and forward,All,0,0.0,
California,2018,12,Live audio/video,All,29904,2.1,
California,2018,12,Other telehealth,All,101,0.0,
California,2018,12,Remote patient monitoring,All,137,0.0,
California,2018,12,Store and forward,All,1210,0.1,
Colorado,2018,12,Live audio/video,All,1246,0.9,
Colorado,2018,12,Store and forward,All,0,0.0,
Connecticut,2018,12,Live audio/video,All,28,0.0,
Delaware,2018,12,Live audio/video,All,1213,4.9,
Delaware,2018,12,Other telehealth,All,0,0.0,
Delaware,2018,12,Store and forward,All,0,0.0,
District of Columbia,2018,12,Live audio/video,All,642,2.4,
District of Columbia,2018,12,Other telehealth,All,0,0.0,
District of Columbia,2018,12,Remote patient monitoring,All,0,0.0,
Florida,2018,12,Live audio/video,All,1511,0.3,
Florida,2018,12,Store and forward,All,17,0.0,
Georgia,2018,12,Live audio/video,All,5251,2.4,
Georgia,2018,12,Other telehealth,All,211,0.1,
Georgia,2018,12,Store and forward,All,0,0.0,
Hawaii,2018,12,Live audio/video,All,662,1.9,
Hawaii,2018,12,Remote patient monitoring,All,0,0.0,
Idaho,2018,12,Live audio/video,All,501,1.6,
Idaho,2018,12,Other telehealth,All,0,0.0,
Idaho,2018,12,Remote patient monitoring,All,0,0.0,
Idaho,2018,12,Store and forward,All,0,0.0,
